"Location_Id","Occurred_On","Avg_Avg_Temperature","Avg_Min_Temperature","Avg_Max_Temperature","Avg_HDD","Avg_CDD","Base_HDD","Base_CDD"
"17069973","8/1/2014 12:00:00 AM","27.5161","24.7419","30.1612","","","",""
"17069956","8/1/2022 12:00:00 AM","28.1290","26.0322","29.7096","","","",""
"17071664","4/1/2022 12:00:00 AM","31.4000","28.1000","34.1333","","","",""
"17069966","10/1/2020 12:00:00 AM","11.4516","7.8387","14.5806","","","",""
"17072148","8/1/2020 12:00:00 AM","23.8709","18.1612","29.2258","","","",""
"17069962","3/1/2022 12:00:00 AM","2.7096","0.1612","5.0000","","","",""
"17069967","8/1/2013 12:00:00 AM","29.3225","25.0000","33.6129","","","",""
"17071665","9/1/2022 12:00:00 AM","28.0666","25.4666","30.0333","","","",""
"17069963","1/1/2024 12:00:00 AM","2.4193","-0.9032","5.6774","","","",""
"17069966","8/1/2014 12:00:00 AM","17.5483","13.0000","22.1612","","","",""
"17072550","12/1/2013 12:00:00 AM","18.6258","14.9290","22.3225","","","",""
"17069956","2/1/2011 12:00:00 AM","26.7500","22.5357","31.2857","","","",""
"17069973","7/1/2020 12:00:00 AM","28.5806","26.3225","30.3225","","","",""
"17072550","9/1/2006 12:00:00 AM","13.6783","10.3700","16.9866","","","",""
"17071665","7/1/2015 12:00:00 AM","28.7419","26.0322","31.3225","","","",""
"17072148","2/1/2014 12:00:00 AM","0.2500","-3.0000","3.8571","","","",""
"17072550","8/1/2009 12:00:00 AM","12.8806","9.8161","15.9451","","","",""
"17071667","","","","","","","",""
"17069963","5/1/2012 12:00:00 AM","16.4516","10.9677","21.9677","","","",""
"17069957","10/1/2012 12:00:00 AM","10.9032","8.7096","13.5483","","","",""
"17069975","3/1/2021 12:00:00 AM","30.8709","26.0967","35.0000","","","",""
"17069958","11/1/2015 12:00:00 AM","11.3666","7.7666","15.3666","","","",""
"17069964","9/1/2018 12:00:00 AM","28.0666","23.8666","31.7666","","","",""
"17069959","10/1/2022 12:00:00 AM","29.2258","25.6774","32.2258","","","",""
"17069963","3/1/2021 12:00:00 AM","6.9032","1.4838","11.8387","","","",""
"17069967","12/1/2017 12:00:00 AM","25.8709","21.7419","29.5483","","","",""
"17069962","12/1/2020 12:00:00 AM","2.5483","0.7741","4.0645","","","",""
"17069956","5/1/2012 12:00:00 AM","29.6129","26.0967","32.9354","","","",""
"17069958","2/1/2017 12:00:00 AM","8.8928","3.2857","14.2857","","","",""
"17069964","5/1/2021 12:00:00 AM","31.3548","26.5161","35.6451","","","",""
"17069960","6/1/2017 12:00:00 AM","32.8333","27.0666","38.6666","","","",""
"17069961","7/1/2020 12:00:00 AM","6.4838","3.3225","9.2903","","","",""
"17069963","4/1/2018 12:00:00 AM","13.9500","7.8666","20.0000","","","",""
"17069961","6/1/2023 12:00:00 AM","5.7333","1.9333","9.0333","","","",""
"17072148","5/1/2019 12:00:00 AM","20.2903","14.7419","25.4838","","","",""
"17069966","12/1/2018 12:00:00 AM","4.8064","2.2903","6.8709","","","",""
"17072554","10/1/2018 12:00:00 AM","14.3225","10.3967","18.2483","","","",""
"17069973","6/1/2023 12:00:00 AM","30.8666","28.3666","33.0333","","","",""
"17069973","6/1/2016 12:00:00 AM","29.6000","26.3000","32.5000","","","",""
"17069963","9/1/2019 12:00:00 AM","15.9000","10.2000","21.0666","","","",""
"17069966","9/1/2024 12:00:00 AM","17.4000","12.5333","21.8333","","","",""
"17069974","12/1/2020 12:00:00 AM","27.8064","23.0967","32.0645","","","",""
"17069967","1/1/2015 12:00:00 AM","24.8709","20.5161","29.1612","","","",""
"17069956","10/1/2013 12:00:00 AM","28.5806","24.5161","32.5806","","","",""
"17072554","5/1/2017 12:00:00 AM","13.7983","10.2032","17.3935","","","",""
"17072148","1/1/2022 12:00:00 AM","-0.8387","-4.7096","3.2258","","","",""
"17069963","8/1/2020 12:00:00 AM","22.5483","16.7419","27.8064","","","",""
"17071664","10/1/2019 12:00:00 AM","29.4838","26.2903","32.2903","","","",""
"17069975","2/1/2011 12:00:00 AM","26.7500","22.5357","31.2857","","","",""
"17072550","7/1/2017 12:00:00 AM","11.2225","7.7967","14.6483","","","",""
"17069966","2/1/2023 12:00:00 AM","5.0714","1.5357","8.2142","","","",""
"17069958","9/1/2019 12:00:00 AM","24.9333","20.0000","29.4000","","","",""
"17069965","7/1/2018 12:00:00 AM","23.8387","20.7419","26.3548","","","",""
"17069957","6/1/2015 12:00:00 AM","16.8666","12.7333","21.3333","","","",""
"17069963","2/1/2016 12:00:00 AM","4.4827","1.8620","7.5517","","","",""
"17071665","2/1/2024 12:00:00 AM","28.3103","23.6206","32.5862","","","",""
"17069965","2/1/2019 12:00:00 AM","24.8571","19.2500","30.1071","","","",""
"17072550","11/1/2012 12:00:00 AM","15.6483","12.3700","18.9266","","","",""
"17069974","10/1/2011 12:00:00 AM","29.5161","26.0645","33.4838","","","",""
"17069961","12/1/2021 12:00:00 AM","-25.5483","-29.2258","-21.2258","","","",""
"17069967","7/1/2021 12:00:00 AM","31.1612","26.8064","34.9677","","","",""
"17069965","10/1/2023 12:00:00 AM","24.5806","19.4838","29.2580","","","",""
"17069975","2/1/2016 12:00:00 AM","24.2413","18.0689","30.5862","","","",""
"17069957","3/1/2020 12:00:00 AM","8.7741","5.4193","11.4516","","","",""
"17071665","10/1/2018 12:00:00 AM","31.0000","26.8064","34.7096","","","",""
"17072554","6/1/2009 12:00:00 AM","10.0266","6.3900","13.6633","","","",""
"17069967","3/1/2017 12:00:00 AM","29.0967","24.1290","34.0967","","","",""
"17069957","1/1/2021 12:00:00 AM","5.0967","2.6774","7.0000","","","",""
"17071664","2/1/2020 12:00:00 AM","28.4827","24.1034","32.3448","","","",""
"17071664","8/1/2024 12:00:00 AM","28.3225","26.3548","30.0322","","","",""
"17072550","10/1/2007 12:00:00 AM","14.2870","10.8967","17.6774","","","",""
"17069967","10/1/2011 12:00:00 AM","28.3548","25.0967","31.9354","","","",""
"17069958","10/1/2023 12:00:00 AM","17.5161","12.4516","22.0967","","","",""
"17072550","3/1/2013 12:00:00 AM","19.8096","15.2354","24.3838","","","",""
"17072148","6/1/2011 12:00:00 AM","24.4333","19.4666","29.9666","","","",""
"17069957","9/1/2016 12:00:00 AM","18.6311","15.2604","22.1869","","","",""
"17072554","4/1/2023 12:00:00 AM","17.8833","14.5066","21.2600","","","",""
"17069974","6/1/2020 12:00:00 AM","29.6333","26.9333","31.7666","","","",""
"17069967","6/1/2022 12:00:00 AM","32.6000","28.1333","36.5333","","","",""
"17072550","12/1/2016 12:00:00 AM","17.7274","13.6838","21.7709","","","",""
"17072148","9/1/2017 12:00:00 AM","18.4141","14.6043","22.6208","","","",""
"17071665","4/1/2023 12:00:00 AM","30.7666","27.4333","33.6333","","","",""
"17069957","7/1/2011 12:00:00 AM","17.1612","13.6129","20.7096","","","",""
"17069956","9/1/2012 12:00:00 AM","27.7000","24.5666","30.7333","","","",""
"17069960","7/1/2023 12:00:00 AM","30.2903","27.0322","33.1612","","","",""
"17069959","11/1/2019 12:00:00 AM","29.7333","25.8333","33.0000","","","",""
"17069960","12/1/2017 12:00:00 AM","16.4838","9.4516","23.1290","","","",""
"17069975","5/1/2014 12:00:00 AM","30.2258","26.6129","33.6451","","","",""
"17069960","8/1/2013 12:00:00 AM","29.0967","26.5161","32.1612","","","",""
"17069964","1/1/2021 12:00:00 AM","23.5806","17.9032","28.9032","","","",""
"17069956","8/1/2017 12:00:00 AM","27.6774","24.9032","30.2903","","","",""
"17069957","4/1/2019 12:00:00 AM","10.9333","6.7666","14.6000","","","",""
"17072554","7/1/2008 12:00:00 AM","11.2709","7.9903","14.5516","","","",""
"17069967","11/1/2016 12:00:00 AM","26.9333","21.9333","31.7000","","","",""
"17069956","1/1/2017 12:00:00 AM","23.7419","16.0322","31.5161","","","",""
"17072148","7/1/2015 12:00:00 AM","24.8709","20.3225","29.7096","","","",""
"17069960","7/1/2018 12:00:00 AM","31.1612","26.8709","35.4516","","","",""
"17069958","11/1/2013 12:00:00 AM","7.0714","4.0357","10.6071","","","",""
"17069963","12/1/2011 12:00:00 AM","4.8709","2.5483","7.5483","","","",""
"17069957","10/1/2014 12:00:00 AM","14.7741","12.4193","17.6774","","","",""
"17071665","5/1/2022 12:00:00 AM","31.3870","29.2580","32.9677","","","",""
"17069962","3/1/2020 12:00:00 AM","-0.3225","-3.7096","3.0000","","","",""
"17069960","3/1/2014 12:00:00 AM","21.0000","15.1290","27.4193","","","",""
"17071664","5/1/2016 12:00:00 AM","30.7419","27.1290","34.0645","","","",""
"17072554","8/1/2022 12:00:00 AM","12.9290","9.4483","16.4096","","","",""
"17069974","3/1/2017 12:00:00 AM","26.7741","20.2580","32.9677","","","",""
"17069964","9/1/2016 12:00:00 AM","24.2666","21.2000","27.3333","","","",""
"17069956","4/1/2013 12:00:00 AM","27.5000","21.9333","32.8333","","","",""
"17072550","6/1/2018 12:00:00 AM","11.6333","8.1200","15.1466","","","",""
"17071664","11/1/2011 12:00:00 AM","29.9333","25.8333","34.5000","","","",""
"17069958","5/1/2020 12:00:00 AM","17.9354","13.2903","22.0322","","","",""
"17069956","2/1/2016 12:00:00 AM","24.2413","18.0689","30.5862","","","",""
"17069962","1/1/2020 12:00:00 AM","-3.4516","-5.4516","-1.1935","","","",""
"17072554","4/1/2018 12:00:00 AM","16.5983","13.2033","19.9933","","","",""
"17069966","11/1/2019 12:00:00 AM","6.4137","3.2068","9.1034","","","",""
"17069974","1/1/2020 12:00:00 AM","26.0000","21.8387","29.5161","","","",""
"17071665","9/1/2020 12:00:00 AM","29.0000","26.2666","31.1666","","","",""
"17069959","7/1/2012 12:00:00 AM","28.0000","25.3870","30.4193","","","",""
"17069962","7/1/2024 12:00:00 AM","13.6451","11.1290","15.7096","","","",""
"17069958","2/1/2019 12:00:00 AM","5.6785","1.5714","9.5357","","","",""
"17069958","12/1/2011 12:00:00 AM","7.2580","3.0322","11.5806","","","",""
"17071665","7/1/2013 12:00:00 AM","26.5806","23.5483","29.2258","","","",""
"17072554","10/1/2013 12:00:00 AM","15.0693","11.5451","18.5935","","","",""
"17069963","5/1/2017 12:00:00 AM","15.7096","10.5806","21.4516","","","",""
"17069963","4/1/2016 12:00:00 AM","9.3333","4.5000","14.5000","","","",""
"17069965","6/1/2019 12:00:00 AM","25.9000","21.7666","29.4666","","","",""
"17069973","11/1/2022 12:00:00 AM","28.9000","23.5000","33.5666","","","",""
"17071664","2/1/2015 12:00:00 AM","24.6785","17.6071","31.8928","","","",""
"17069960","11/1/2016 12:00:00 AM","21.4461","13.7418","29.0393","","","",""
"17072554","5/1/2019 12:00:00 AM","14.9854","11.1580","18.8129","","","",""
"17069959","10/1/2020 12:00:00 AM","30.0645","26.8064","32.7096","","","",""
"17069961","11/1/2022 12:00:00 AM","-12.8666","-16.8666","-8.3333","","","",""
"17069959","1/1/2011 12:00:00 AM","25.7000","20.6000","30.8500","","","",""
"17069975","3/1/2023 12:00:00 AM","29.8387","25.7741","33.3870","","","",""
"17072550","10/1/2022 12:00:00 AM","15.2548","11.6580","18.8516","","","",""
"17069964","5/1/2023 12:00:00 AM","31.6774","27.1290","35.8064","","","",""
"17069957","6/1/2010 12:00:00 AM","17.0333","12.8000","21.5666","","","",""
"17069956","5/1/2014 12:00:00 AM","30.2258","26.6129","33.6451","","","",""
"17072554","10/1/2016 12:00:00 AM","15.1241","11.8580","18.3903","","","",""
"17069964","10/1/2017 12:00:00 AM","27.3387","23.2580","31.4193","","","",""
"17072148","10/1/2018 12:00:00 AM","14.6774","9.3548","19.5161","","","",""
"17069975","8/1/2017 12:00:00 AM","27.6774","24.9032","30.2903","","","",""
"17069974","7/1/2021 12:00:00 AM","28.8387","26.6774","30.5806","","","",""
"17069960","6/1/2022 12:00:00 AM","35.3000","29.6333","40.2000","","","",""
"17069973","5/1/2011 12:00:00 AM","29.7741","28.3548","31.8709","","","",""
"17069961","8/1/2019 12:00:00 AM","6.1612","3.6774","8.1612","","","",""
"17072554","12/1/2011 12:00:00 AM","18.3419","15.1419","21.5419","","","",""
"17069966","1/1/2011 12:00:00 AM","2.2000","-0.0500","5.0500","","","",""
"17069973","5/1/2024 12:00:00 AM","31.4838","28.7741","33.7419","","","",""
"17069974","8/1/2018 12:00:00 AM","27.6774","26.0967","28.6451","","","",""
"17069966","2/1/2021 12:00:00 AM","3.4285","-1.1785","7.8928","","","",""
"17069960","6/1/2020 12:00:00 AM","33.2758","28.0689","37.9655","","","",""
"17069975","4/1/2013 12:00:00 AM","27.5000","21.9333","32.8333","","","",""
"17072554","1/1/2022 12:00:00 AM","21.5532","16.9161","26.1903","","","",""
"17071664","4/1/2017 12:00:00 AM","28.4666","23.3666","33.3000","","","",""
"17071665","2/1/2017 12:00:00 AM","25.5357","17.7142","33.1428","","","",""
"17069965","4/1/2021 12:00:00 AM","27.8333","22.4000","32.6666","","","",""
"17069967","3/1/2019 12:00:00 AM","30.5483","25.7096","34.9032","","","",""
"17071665","10/1/2021 12:00:00 AM","30.2258","26.5483","33.5161","","","",""
"17069962","8/1/2018 12:00:00 AM","14.9677","11.5161","18.1612","","","",""
"17069973","11/1/2019 12:00:00 AM","29.7333","25.8333","33.0000","","","",""
"17072148","1/1/2024 12:00:00 AM","2.7741","-0.9032","6.2903","","","",""
"17069959","9/1/2021 12:00:00 AM","28.1333","25.8333","29.8666","","","",""
"17069974","7/1/2023 12:00:00 AM","27.9032","25.9032","29.3548","","","",""
"17069956","1/1/2019 12:00:00 AM","25.6774","20.4516","30.5161","","","",""
"17072148","9/1/2019 12:00:00 AM","21.9200","15.3200","28.0400","","","",""
"17072148","3/1/2024 12:00:00 AM","10.2580","5.0967","15.0000","","","",""
"17069967","10/1/2024 12:00:00 AM","29.8709","26.6451","32.7419","","","",""
"17069974","4/1/2014 12:00:00 AM","28.7000","24.0666","33.2000","","","",""
"17069957","5/1/2018 12:00:00 AM","15.5967","10.9677","20.2258","","","",""
"17069956","9/1/2014 12:00:00 AM","27.9333","24.6333","31.1333","","","",""
"17069961","12/1/2023 12:00:00 AM","-20.3225","-23.3548","-16.8064","","","",""
"17072550","8/1/2014 12:00:00 AM","11.7629","8.5451","14.9806","","","",""
"17072554","9/1/2017 12:00:00 AM","13.8266","10.7833","16.8700","","","",""
"17072148","2/1/2019 12:00:00 AM","3.0454","-1.2272","6.9545","","","",""
"17071664","1/1/2023 12:00:00 AM","25.6451","21.1290","29.6129","","","",""
"17069966","5/1/2024 12:00:00 AM","16.8387","11.6129","21.4838","","","",""
"17069959","11/1/2012 12:00:00 AM","26.2333","19.1666","32.9333","","","",""
"17072554","4/1/2016 12:00:00 AM","17.3916","13.6700","21.1133","","","",""
"17069966","8/1/2011 12:00:00 AM","19.5161","14.6129","24.7096","","","",""
"17072550","3/1/2015 12:00:00 AM","20.0870","15.8645","24.3096","","","",""
"17069964","4/1/2022 12:00:00 AM","31.1000","24.9666","36.9000","","","",""
"17069960","7/1/2016 12:00:00 AM","30.7909","26.7584","34.7518","","","",""
"17072550","9/1/2024 12:00:00 AM","14.0283","10.9300","17.1266","","","",""
"17069958","6/1/2012 12:00:00 AM","23.1000","18.6666","27.7333","","","",""
"17069973","2/1/2021 12:00:00 AM","28.5000","23.7142","32.6428","","","",""
"17071665","5/1/2020 12:00:00 AM","31.6333","29.3666","33.4333","","","",""
"17071664","8/1/2021 12:00:00 AM","28.1290","26.0645","29.8387","","","",""
"17069957","9/1/2013 12:00:00 AM","15.5666","12.6333","18.7666","","","",""
"17072554","8/1/2020 12:00:00 AM","12.3709","8.6935","16.0483","","","",""
"17069958","10/1/2016 12:00:00 AM","17.4516","12.5161","21.9354","","","",""
"17069957","2/1/2013 12:00:00 AM","3.2857","1.7142","5.6428","","","",""
"17072550","7/1/2019 12:00:00 AM","12.1177","8.4193","15.8161","","","",""
"17069972","","","","","","","",""
"17072550","12/1/2018 12:00:00 AM","19.0612","15.8322","22.2903","","","",""
"17072550","6/1/2023 12:00:00 AM","12.4450","8.7466","16.1433","","","",""
"17072554","7/1/2010 12:00:00 AM","10.6403","7.1096","14.1709","","","",""
"17069960","2/1/2022 12:00:00 AM","17.6071","12.0000","22.7857","","","",""
"17072550","6/1/2016 12:00:00 AM","12.8350","9.3466","16.3233","","","",""
"17069965","9/1/2022 12:00:00 AM","24.0000","20.6000","26.8000","","","",""
"17069975","1/1/2017 12:00:00 AM","23.7419","16.0322","31.5161","","","",""
"17069964","5/1/2018 12:00:00 AM","33.8548","28.4193","39.2903","","","",""
"17071664","9/1/2018 12:00:00 AM","28.5000","25.8666","30.5000","","","",""
"17069958","3/1/2011 12:00:00 AM","7.6451","2.9032","12.2580","","","",""
"17069963","1/1/2017 12:00:00 AM","-1.1612","-3.8387","1.9354","","","",""
"17069960","1/1/2012 12:00:00 AM","12.4838","7.8709","17.8064","","","",""
"17071664","7/1/2011 12:00:00 AM","27.4838","25.6129","29.3225","","","",""
"17069959","7/1/2017 12:00:00 AM","27.7096","24.8064","30.6129","","","",""
"17069973","1/1/2011 12:00:00 AM","25.7000","20.6000","30.8500","","","",""
"17072550","5/1/2006 12:00:00 AM","14.2612","11.0322","17.4903","","","",""
"17069959","4/1/2020 12:00:00 AM","30.7666","27.5000","33.5333","","","",""
"17069963","5/1/2019 12:00:00 AM","12.7096","7.4838","17.5806","","","",""
"17072554","11/1/2008 12:00:00 AM","16.2183","12.9400","19.4966","","","",""
"17069956","4/1/2015 12:00:00 AM","28.3333","23.7666","32.8666","","","",""
"17069967","6/1/2020 12:00:00 AM","33.0333","28.4666","37.2666","","","",""
"17069974","3/1/2019 12:00:00 AM","28.0645","23.7419","31.8387","","","",""
"17069961","11/1/2020 12:00:00 AM","-12.5000","-15.1666","-9.3000","","","",""
"17072554","3/1/2006 12:00:00 AM","18.6467","14.4967","22.7967","","","",""
"17069960","11/1/2018 12:00:00 AM","21.8666","15.4000","27.9333","","","",""
"17069967","7/1/2023 12:00:00 AM","31.3225","27.8709","34.3225","","","",""
"17069959","12/1/2015 12:00:00 AM","24.5161","16.6129","32.6451","","","",""
"17069957","10/1/2019 12:00:00 AM","12.9677","9.9677","15.3870","","","",""
"17072554","8/1/2007 12:00:00 AM","12.2177","9.0483","15.3870","","","",""
"17072550","10/1/2020 12:00:00 AM","15.2064","12.0096","18.4032","","","",""
"17069960","10/1/2024 12:00:00 AM","28.5483","22.7741","33.7419","","","",""
"17069958","9/1/2022 12:00:00 AM","22.8333","18.1333","27.1333","","","",""
"17071664","6/1/2015 12:00:00 AM","28.9666","25.8333","31.9000","","","",""
"17071665","12/1/2012 12:00:00 AM","25.3225","18.2258","32.3225","","","",""
"17072148","10/1/2013 12:00:00 AM","14.3225","9.5806","19.5161","","","",""
"17069963","9/1/2012 12:00:00 AM","15.2666","9.6666","20.9000","","","",""
"17072148","10/1/2016 12:00:00 AM","15.5209","10.2517","20.8798","","","",""
"17069958","7/1/2015 12:00:00 AM","26.5333","23.3333","30.1333","","","",""
"17069959","2/1/2023 12:00:00 AM","29.3214","23.6785","34.4285","","","",""
"17072554","2/1/2016 12:00:00 AM","21.9172","18.0620","25.7724","","","",""
"17071665","6/1/2014 12:00:00 AM","31.0666","28.2000","33.6666","","","",""
"17069963","2/1/2014 12:00:00 AM","5.7500","1.9285","9.2142","","","",""
"17071664","10/1/2012 12:00:00 AM","28.6774","23.5483","33.6451","","","",""
"17069975","9/1/2012 12:00:00 AM","27.7000","24.5666","30.7333","","","",""
"17069973","11/1/2017 12:00:00 AM","27.1666","20.4666","33.7333","","","",""
"17071665","11/1/2015 12:00:00 AM","28.2333","21.4666","34.9666","","","",""
"17069966","7/1/2017 12:00:00 AM","20.2903","15.2580","25.6774","","","",""
"17069958","4/1/2021 12:00:00 AM","14.8000","9.2000","20.0333","","","",""
"17069959","8/1/2011 12:00:00 AM","27.4193","26.0645","29.0322","","","",""
"17072550","11/1/2017 12:00:00 AM","16.9816","13.0866","20.8766","","","",""
"17071665","10/1/2023 12:00:00 AM","31.2258","27.5161","34.5161","","","",""
"17069959","9/1/2023 12:00:00 AM","29.0333","26.2666","31.2666","","","",""
"17069957","12/1/2010 12:00:00 AM","1.3870","-0.2903","3.5806","","","",""
"17069975","4/1/2015 12:00:00 AM","28.3333","23.7666","32.8666","","","",""
"17072554","1/1/2024 12:00:00 AM","21.5967","17.5354","25.6580","","","",""
"17072148","12/1/2011 12:00:00 AM","5.1935","0.4838","10.4516","","","",""
"17069966","3/1/2013 12:00:00 AM","2.7741","-1.1612","6.8387","","","",""
"17069964","2/1/2020 12:00:00 AM","25.4482","19.4827","30.9655","","","",""
"17072554","6/1/2014 12:00:00 AM","13.1583","9.5333","16.7833","","","",""
"17069967","1/1/2013 12:00:00 AM","25.6774","20.7741","30.4193","","","",""
"17069974","8/1/2016 12:00:00 AM","27.4838","24.7419","30.0645","","","",""
"17069964","10/1/2019 12:00:00 AM","26.9677","23.0645","30.2903","","","",""
"17069973","8/1/2012 12:00:00 AM","27.8709","25.3870","30.1935","","","",""
"17069958","3/1/2024 12:00:00 AM","11.3225","6.2903","15.8387","","","",""
"17069956","3/1/2021 12:00:00 AM","30.8709","26.0967","35.0000","","","",""
"17072554","12/1/2009 12:00:00 AM","18.2967","14.6741","21.9193","","","",""
"17069964","8/1/2024 12:00:00 AM","27.3548","24.0645","30.1935","","","",""
"17069966","10/1/2022 12:00:00 AM","13.8387","8.8387","18.3548","","","",""
"17069967","3/1/2012 12:00:00 AM","29.2903","24.6129","34.3225","","","",""
"17069959","12/1/2013 12:00:00 AM","25.2258","18.8064","31.7741","","","",""
"17069962","11/1/2021 12:00:00 AM","1.7666","-0.7666","4.0000","","","",""
"17069973","12/1/2016 12:00:00 AM","25.6129","17.6129","33.6451","","","",""
"17071664","4/1/2019 12:00:00 AM","30.0666","26.6666","32.9666","","","",""
"17069974","11/1/2021 12:00:00 AM","30.3000","26.0333","34.0333","","","",""
"17069966","6/1/2018 12:00:00 AM","20.6000","15.2333","25.5000","","","",""
"17069956","6/1/2011 12:00:00 AM","28.6666","26.9666","30.8000","","","",""
"17072554","9/1/2019 12:00:00 AM","13.3216","9.9766","16.6666","","","",""
"17072550","2/1/2023 12:00:00 AM","20.1142","16.7428","23.4857","","","",""
"17072554","2/1/2019 12:00:00 AM","20.7875","16.3857","25.1892","","","",""
"17072550","1/1/2009 12:00:00 AM","19.7145","15.8483","23.5806","","","",""
"17069964","4/1/2020 12:00:00 AM","33.8333","29.8666","37.5666","","","",""
"17071665","12/1/2014 12:00:00 AM","24.8064","17.6774","31.6774","","","",""
"17069959","11/1/2014 12:00:00 AM","28.2333","21.7000","34.4666","","","",""
"17072148","4/1/2016 12:00:00 AM","13.0333","7.1666","18.8666","","","",""
"17069963","6/1/2011 12:00:00 AM","18.3666","14.1333","23.1666","","","",""
"17069974","5/1/2015 12:00:00 AM","30.4193","26.6129","34.2258","","","",""
"17069975","6/1/2024 12:00:00 AM","30.0333","27.2000","32.3000","","","",""
"17069966","11/1/2017 12:00:00 AM","5.5666","2.8333","8.8000","","","",""
"17069958","6/1/2014 12:00:00 AM","23.9666","20.5333","28.0333","","","",""
"17069967","11/1/2021 12:00:00 AM","27.3666","24.9333","29.3666","","","",""
"17069973","7/1/2017 12:00:00 AM","27.7096","24.8064","30.6129","","","",""
"17069966","6/1/2023 12:00:00 AM","21.8666","15.2000","28.0333","","","",""
"17069959","6/1/2018 12:00:00 AM","30.6551","30.3103","30.8965","","","",""
"17072554","3/1/2024 12:00:00 AM","17.8322","13.9806","21.6838","","","",""
"17069957","5/1/2016 12:00:00 AM","14.2652","10.6308","18.3512","","","",""
"17069975","6/1/2011 12:00:00 AM","28.6666","26.9666","30.8000","","","",""
"17069975","10/1/2015 12:00:00 AM","29.5806","24.0645","35.0967","","","",""
"17069973","3/1/2013 12:00:00 AM","26.6451","19.0967","33.8387","","","",""
"17069958","10/1/2018 12:00:00 AM","17.2258","13.2258","20.7741","","","",""
"17069965","2/1/2024 12:00:00 AM","24.8275","17.9310","31.1724","","","",""
"17071664","1/1/2021 12:00:00 AM","27.0645","22.8064","30.9354","","","",""
"17069965","4/1/2023 12:00:00 AM","27.0666","20.6000","33.0333","","","",""
"17069963","10/1/2015 12:00:00 AM","9.7096","6.0645","13.4838","","","",""
"17069974","2/1/2012 12:00:00 AM","25.6206","20.8620","30.9655","","","",""
"17071665","2/1/2019 12:00:00 AM","26.4285","21.6785","30.5000","","","",""
"17069960","3/1/2012 12:00:00 AM","22.4516","15.2258","30.0000","","","",""
"17069961","3/1/2018 12:00:00 AM","-17.7419","-20.9677","-14.1612","","","",""
"17072150","","","","","","","",""
"17069963","9/1/2014 12:00:00 AM","16.6333","12.5666","20.7333","","","",""
"17071664","9/1/2016 12:00:00 AM","27.0000","23.6666","29.8666","","","",""
"17069958","7/1/2013 12:00:00 AM","26.8148","23.4814","30.3703","","","",""
"17069973","1/1/2016 12:00:00 AM","23.5161","16.0000","31.2258","","","",""
"17069966","12/1/2016 12:00:00 AM","2.3225","0.2580","4.7419","","","",""
"17072550","8/1/2011 12:00:00 AM","10.7080","6.9645","14.4516","","","",""
"17069957","2/1/2015 12:00:00 AM","5.5357","3.1071","8.0714","","","",""
"17069975","9/1/2014 12:00:00 AM","27.9333","24.6333","31.1333","","","",""
"17069973","3/1/2018 12:00:00 AM","27.3548","21.5483","33.1612","","","",""
"17072554","11/1/2010 12:00:00 AM","16.6916","13.1066","20.2766","","","",""
"17072148","2/1/2016 12:00:00 AM","3.5172","0.0000","7.0344","","","",""
"17069967","4/1/2011 12:00:00 AM","29.6000","25.9666","33.7000","","","",""
"17071664","5/1/2023 12:00:00 AM","31.3870","29.0322","33.1612","","","",""
"17069958","4/1/2023 12:00:00 AM","16.9666","11.1666","22.3666","","","",""
"17069967","12/1/2022 12:00:00 AM","27.3548","24.4516","29.7096","","","",""
"17069959","7/1/2019 12:00:00 AM","28.5806","27.0000","29.5483","","","",""
"17069965","9/1/2020 12:00:00 AM","23.7000","20.3666","26.4000","","","",""
"17069957","4/1/2017 12:00:00 AM","11.2416","7.7598","14.6493","","","",""
"17069959","3/1/2015 12:00:00 AM","26.7741","20.5161","33.0322","","","",""
"17069973","9/1/2011 12:00:00 AM","27.6666","25.7666","29.7333","","","",""
"17069957","8/1/2021 12:00:00 AM","17.8064","14.3548","20.6774","","","",""
"17072554","8/1/2005 12:00:00 AM","11.8903","7.8677","15.9129","","","",""
"17069974","1/1/2013 12:00:00 AM","22.3548","14.4838","30.4193","","","",""
"17069966","11/1/2012 12:00:00 AM","6.2000","3.6000","8.6666","","","",""
"17069963","1/1/2022 12:00:00 AM","3.8064","1.0645","6.1290","","","",""
"17069973","7/1/2022 12:00:00 AM","28.0322","25.8709","29.6774","","","",""
"17069965","5/1/2022 12:00:00 AM","25.0967","20.9677","28.7741","","","",""
"17069957","11/1/2024 12:00:00 AM","9.1428","7.1428","10.6666","","","",""
"17069966","12/1/2013 12:00:00 AM","4.2903","1.4516","7.2580","","","",""
"17069974","12/1/2022 12:00:00 AM","28.7741","24.3548","32.6129","","","",""
"17069966","7/1/2019 12:00:00 AM","21.8064","15.7096","27.3548","","","",""
"17072550","4/1/2007 12:00:00 AM","15.9433","11.9833","19.9033","","","",""
"17069956","6/1/2024 12:00:00 AM","30.0333","27.2000","32.3000","","","",""
"17069960","4/1/2011 12:00:00 AM","28.2666","21.9000","34.8333","","","",""
"17071665","6/1/2019 12:00:00 AM","30.2666","28.4333","31.5666","","","",""
"17069961","6/1/2021 12:00:00 AM","5.4666","1.9333","8.5666","","","",""
"17072148","5/1/2017 12:00:00 AM","16.5425","12.3845","21.0948","","","",""
"17069961","7/1/2022 12:00:00 AM","6.7419","3.6451","9.3225","","","",""
