"dr","Region_Id","Location_Id","Group_Location_Id","Item_Id_Unique","Meter_Type_Id","Use_Id","Occurred_On","FY","FY_MonthEnding","Confidence","Amount","Statistics_Data_Type_Id","Days_Included","Currency_Id","Normalized","Conversion_Id","Target","Budget","Target_CO2e","Target_GJ"
"51","94339","17069962","17083281","-17896352","92","1","9/1/2022 12:00:00 AM","21-22","","100","765.0000","1","30","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","10/1/2022 12:00:00 AM","21-22","","100","759.5000","1","31","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","11/1/2022 12:00:00 AM","21-22","","100","735.0000","1","30","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","12/1/2022 12:00:00 AM","21-22","","100","759.5000","1","31","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","1/1/2023 12:00:00 AM","22-23","","100","665.4667","1","31","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","2/1/2023 12:00:00 AM","22-23","","100","601.0667","1","28","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","3/1/2023 12:00:00 AM","22-23","","100","665.4667","1","31","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","4/1/2023 12:00:00 AM","22-23","","100","606.5934","1","30","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","5/1/2023 12:00:00 AM","22-23","","100","626.8132","1","31","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","6/1/2023 12:00:00 AM","22-23","","100","606.5934","1","30","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","7/1/2023 12:00:00 AM","22-23","","100","759.5000","1","31","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","8/1/2023 12:00:00 AM","22-23","","100","759.5000","1","31","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","9/1/2023 12:00:00 AM","22-23","","100","735.0000","1","30","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","10/1/2023 12:00:00 AM","22-23","","100","651.0000","1","31","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","11/1/2023 12:00:00 AM","22-23","","100","630.0000","1","30","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","12/1/2023 12:00:00 AM","22-23","","100","651.0000","1","31","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","1/1/2024 12:00:00 AM","23-24","","100","626.8132","1","31","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","2/1/2024 12:00:00 AM","23-24","","100","586.3736","1","29","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","3/1/2024 12:00:00 AM","23-24","","100","626.8132","1","31","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","4/1/2024 12:00:00 AM","23-24","","100","653.0769","1","30","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","5/1/2024 12:00:00 AM","23-24","","100","674.8462","1","31","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","6/1/2024 12:00:00 AM","23-24","","100","653.0769","1","30","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","7/1/2024 12:00:00 AM","23-24","","100","698.5109","1","31","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","8/1/2024 12:00:00 AM","23-24","","100","698.5109","1","31","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","9/1/2024 12:00:00 AM","23-24","","100","675.9783","1","30","114","","25","","","",""
"51","94339","17069962","17083281","-17896352","92","1","10/1/2024 12:00:00 AM","23-24","","92","693.2995","3","31","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","1/1/2022 12:00:00 AM","21-22","","100","522.4719","1","31","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","2/1/2022 12:00:00 AM","21-22","","100","471.9101","1","28","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","3/1/2022 12:00:00 AM","21-22","","92","18.2034","3","1","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","3/1/2022 12:00:00 AM","21-22","","100","505.6180","1","30","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","4/1/2022 12:00:00 AM","21-22","","100","527.4725","1","30","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","5/1/2022 12:00:00 AM","21-22","","100","545.0549","1","31","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","6/1/2022 12:00:00 AM","21-22","","100","527.4725","1","30","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","7/1/2022 12:00:00 AM","21-22","","100","589.6739","1","31","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","8/1/2022 12:00:00 AM","21-22","","100","589.6739","1","31","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","9/1/2022 12:00:00 AM","21-22","","100","570.6522","1","30","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","10/1/2022 12:00:00 AM","21-22","","100","539.1304","1","31","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","11/1/2022 12:00:00 AM","21-22","","100","521.7391","1","30","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","12/1/2022 12:00:00 AM","21-22","","100","539.1304","1","31","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","1/1/2023 12:00:00 AM","22-23","","100","533.8889","1","31","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","2/1/2023 12:00:00 AM","22-23","","100","482.2222","1","28","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","3/1/2023 12:00:00 AM","22-23","","100","533.8889","1","31","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","4/1/2023 12:00:00 AM","22-23","","100","593.4066","1","30","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","5/1/2023 12:00:00 AM","22-23","","100","613.1868","1","31","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","6/1/2023 12:00:00 AM","22-23","","100","593.4066","1","30","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","7/1/2023 12:00:00 AM","22-23","","100","572.8261","1","31","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","8/1/2023 12:00:00 AM","22-23","","100","572.8261","1","31","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","9/1/2023 12:00:00 AM","22-23","","100","554.3478","1","30","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","10/1/2023 12:00:00 AM","22-23","","100","539.1304","1","31","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","11/1/2023 12:00:00 AM","22-23","","100","521.7391","1","30","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","12/1/2023 12:00:00 AM","22-23","","100","539.1304","1","31","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","1/1/2024 12:00:00 AM","23-24","","100","564.8132","1","31","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","2/1/2024 12:00:00 AM","23-24","","100","528.3736","1","29","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","3/1/2024 12:00:00 AM","23-24","","100","564.8132","1","31","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","4/1/2024 12:00:00 AM","23-24","","100","560.4396","1","30","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","5/1/2024 12:00:00 AM","23-24","","100","579.1209","1","31","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","6/1/2024 12:00:00 AM","23-24","","100","560.4396","1","30","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","7/1/2024 12:00:00 AM","23-24","","100","606.5217","1","31","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","8/1/2024 12:00:00 AM","23-24","","100","606.5217","1","31","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","9/1/2024 12:00:00 AM","23-24","","100","586.9565","1","30","114","","25","","","",""
"48","94394","17069961","17083280","-17896363","102","1","10/1/2024 12:00:00 AM","23-24","","92","564.3054","3","31","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","1/1/2022 12:00:00 AM","21-22","","100","4254.5778","1","31","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","2/1/2022 12:00:00 AM","21-22","","100","3842.8444","1","28","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","3/1/2022 12:00:00 AM","21-22","","100","4254.5778","1","31","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","4/1/2022 12:00:00 AM","21-22","","100","4199.3407","1","30","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","5/1/2022 12:00:00 AM","21-22","","100","4339.3187","1","31","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","6/1/2022 12:00:00 AM","21-22","","100","4199.3407","1","30","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","7/1/2022 12:00:00 AM","21-22","","100","4552.2826","1","31","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","8/1/2022 12:00:00 AM","21-22","","100","4552.2826","1","31","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","9/1/2022 12:00:00 AM","21-22","","100","4405.4348","1","30","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","10/1/2022 12:00:00 AM","21-22","","100","5072.5435","1","31","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","11/1/2022 12:00:00 AM","21-22","","100","4908.9130","1","30","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","12/1/2022 12:00:00 AM","21-22","","100","5072.5435","1","31","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","1/1/2023 12:00:00 AM","22-23","","100","5584.1333","1","31","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","2/1/2023 12:00:00 AM","22-23","","100","5043.7333","1","28","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","3/1/2023 12:00:00 AM","22-23","","100","5584.1333","1","31","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","4/1/2023 12:00:00 AM","22-23","","100","5726.3736","1","30","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","5/1/2023 12:00:00 AM","22-23","","100","5917.2527","1","31","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","6/1/2023 12:00:00 AM","22-23","","100","5726.3736","1","30","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","7/1/2023 12:00:00 AM","22-23","","100","5722.8696","1","31","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","8/1/2023 12:00:00 AM","22-23","","100","5722.8696","1","31","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","9/1/2023 12:00:00 AM","22-23","","100","5538.2609","1","30","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","10/1/2023 12:00:00 AM","22-23","","100","5592.8043","1","31","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","11/1/2023 12:00:00 AM","22-23","","100","5412.3913","1","30","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","12/1/2023 12:00:00 AM","22-23","","100","5592.8043","1","31","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","1/1/2024 12:00:00 AM","23-24","","100","5851.5055","1","31","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","2/1/2024 12:00:00 AM","23-24","","100","5473.9890","1","29","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","3/1/2024 12:00:00 AM","23-24","","100","5851.5055","1","31","114","","25","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","1/1/2022 12:00:00 AM","21-22","","100","599447.5138","1","31","51","","73","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","2/1/2022 12:00:00 AM","21-22","","100","541436.4641","1","28","51","","73","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","3/1/2022 12:00:00 AM","21-22","","100","599447.5138","1","31","51","","73","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","4/1/2022 12:00:00 AM","21-22","","100","580110.4972","1","30","51","","73","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","5/1/2022 12:00:00 AM","21-22","","100","599447.5138","1","31","51","","73","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","6/1/2022 12:00:00 AM","21-22","","100","580110.4972","1","30","51","","73","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","7/1/2022 12:00:00 AM","21-22","","100","673913.0435","1","31","51","","73","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","8/1/2022 12:00:00 AM","21-22","","100","673913.0435","1","31","51","","73","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","9/1/2022 12:00:00 AM","21-22","","100","652173.9130","1","30","51","","73","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","10/1/2022 12:00:00 AM","21-22","","100","673913.0435","1","31","51","","73","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","11/1/2022 12:00:00 AM","21-22","","100","652173.9130","1","30","51","","73","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","12/1/2022 12:00:00 AM","21-22","","100","673913.0435","1","31","51","","73","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","7/1/2024 12:00:00 AM","23-24","","100","1010869.5652","1","31","51","","74","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","8/1/2024 12:00:00 AM","23-24","","100","1010869.5652","1","31","51","","74","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","9/1/2024 12:00:00 AM","23-24","","100","978260.8696","1","30","51","","74","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","10/1/2024 12:00:00 AM","23-24","","100","1010869.5652","1","31","51","","74","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","11/1/2024 12:00:00 AM","23-24","","100","978260.8696","1","30","51","","74","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","1/1/2024 12:00:00 AM","23-24","","100","936813.1868","1","31","51","","74","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","2/1/2024 12:00:00 AM","23-24","","100","876373.6264","1","29","51","","74","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","3/1/2024 12:00:00 AM","23-24","","100","936813.1868","1","31","51","","74","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","4/1/2024 12:00:00 AM","23-24","","100","906593.4066","1","30","51","","74","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","5/1/2024 12:00:00 AM","23-24","","100","936813.1868","1","31","51","","74","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","6/1/2024 12:00:00 AM","23-24","","100","906593.4066","1","30","51","","74","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","7/1/2023 12:00:00 AM","22-23","","100","842391.3043","1","31","51","","75","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","8/1/2023 12:00:00 AM","22-23","","100","842391.3043","1","31","51","","75","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","9/1/2023 12:00:00 AM","22-23","","100","815217.3913","1","30","51","","75","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","10/1/2023 12:00:00 AM","22-23","","100","842391.3043","1","31","51","","75","","","",""
"77","17000001","17069973","17083292","-17896364","91703","1","11/1/2023 12:00:00 AM","22-23","","100","815217.3913","1","30","51","","75","","","",""
"53","94339","17069962","17083281","-17896358","140","1","4/1/2024 12:00:00 AM","23-24","","100","5726.3736","1","30","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","5/1/2024 12:00:00 AM","23-24","","100","5917.2527","1","31","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","6/1/2024 12:00:00 AM","23-24","","100","5726.3736","1","30","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","7/1/2024 12:00:00 AM","23-24","","100","5657.8370","1","31","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","8/1/2024 12:00:00 AM","23-24","","100","5657.8370","1","31","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","9/1/2024 12:00:00 AM","23-24","","100","5475.3261","1","30","114","","25","","","",""
"53","94339","17069962","17083281","-17896358","140","1","10/1/2024 12:00:00 AM","23-24","","92","5315.5731","3","31","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","1/1/2022 12:00:00 AM","21-22","","100","452.8090","1","31","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","2/1/2022 12:00:00 AM","21-22","","100","408.9888","1","28","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","3/1/2022 12:00:00 AM","21-22","","92","15.8026","3","1","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","3/1/2022 12:00:00 AM","21-22","","100","438.2022","1","30","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","4/1/2022 12:00:00 AM","21-22","","100","445.0549","1","30","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","5/1/2022 12:00:00 AM","21-22","","100","459.8901","1","31","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","6/1/2022 12:00:00 AM","21-22","","100","445.0549","1","30","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","7/1/2022 12:00:00 AM","21-22","","100","471.7391","1","31","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","8/1/2022 12:00:00 AM","21-22","","100","471.7391","1","31","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","9/1/2022 12:00:00 AM","21-22","","100","456.5217","1","30","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","10/1/2022 12:00:00 AM","21-22","","100","505.4348","1","31","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","11/1/2022 12:00:00 AM","21-22","","100","489.1304","1","30","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","12/1/2022 12:00:00 AM","21-22","","100","505.4348","1","31","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","1/1/2023 12:00:00 AM","22-23","","100","465.0000","1","31","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","2/1/2023 12:00:00 AM","22-23","","100","420.0000","1","28","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","3/1/2023 12:00:00 AM","22-23","","100","465.0000","1","31","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","4/1/2023 12:00:00 AM","22-23","","100","494.5055","1","30","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","5/1/2023 12:00:00 AM","22-23","","100","510.9890","1","31","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","6/1/2023 12:00:00 AM","22-23","","100","494.5055","1","30","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","7/1/2023 12:00:00 AM","22-23","","100","522.2826","1","31","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","8/1/2023 12:00:00 AM","22-23","","100","522.2826","1","31","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","9/1/2023 12:00:00 AM","22-23","","100","505.4348","1","30","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","10/1/2023 12:00:00 AM","22-23","","100","488.5870","1","31","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","11/1/2023 12:00:00 AM","22-23","","100","472.8261","1","30","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","12/1/2023 12:00:00 AM","22-23","","100","488.5870","1","31","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","1/1/2024 12:00:00 AM","23-24","","100","476.9231","1","31","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","2/1/2024 12:00:00 AM","23-24","","100","446.1538","1","29","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","3/1/2024 12:00:00 AM","23-24","","100","476.9231","1","31","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","4/1/2024 12:00:00 AM","23-24","","100","494.5055","1","30","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","5/1/2024 12:00:00 AM","23-24","","100","510.9890","1","31","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","6/1/2024 12:00:00 AM","23-24","","100","494.5055","1","30","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","7/1/2024 12:00:00 AM","23-24","","100","522.2826","1","31","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","8/1/2024 12:00:00 AM","23-24","","100","522.2826","1","31","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","9/1/2024 12:00:00 AM","23-24","","100","505.4348","1","30","114","","25","","","",""
"55","94339","17069962","17083281","-17896360","102","1","10/1/2024 12:00:00 AM","23-24","","92","489.8806","3","31","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","1/1/2022 12:00:00 AM","21-22","","100","522.4719","1","31","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","2/1/2022 12:00:00 AM","21-22","","100","471.9101","1","28","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","3/1/2022 12:00:00 AM","21-22","","92","17.9527","3","1","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","3/1/2022 12:00:00 AM","21-22","","100","505.6180","1","30","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","4/1/2022 12:00:00 AM","21-22","","100","527.4725","1","30","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","5/1/2022 12:00:00 AM","21-22","","100","545.0549","1","31","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","6/1/2022 12:00:00 AM","21-22","","100","527.4725","1","30","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","7/1/2022 12:00:00 AM","21-22","","100","589.6739","1","31","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","8/1/2022 12:00:00 AM","21-22","","100","589.6739","1","31","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","9/1/2022 12:00:00 AM","21-22","","100","570.6522","1","30","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","10/1/2022 12:00:00 AM","21-22","","100","539.1304","1","31","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","11/1/2022 12:00:00 AM","21-22","","100","521.7391","1","30","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","12/1/2022 12:00:00 AM","21-22","","100","539.1304","1","31","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","1/1/2023 12:00:00 AM","22-23","","100","533.8889","1","31","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","2/1/2023 12:00:00 AM","22-23","","100","482.2222","1","28","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","3/1/2023 12:00:00 AM","22-23","","100","533.8889","1","31","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","4/1/2023 12:00:00 AM","22-23","","100","593.4066","1","30","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","5/1/2023 12:00:00 AM","22-23","","100","613.1868","1","31","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","6/1/2023 12:00:00 AM","22-23","","100","593.4066","1","30","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","7/1/2023 12:00:00 AM","22-23","","100","572.8261","1","31","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","8/1/2023 12:00:00 AM","22-23","","100","572.8261","1","31","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","9/1/2023 12:00:00 AM","22-23","","100","554.3478","1","30","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","10/1/2023 12:00:00 AM","22-23","","92","556.5337","3","31","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","11/1/2023 12:00:00 AM","22-23","","100","614.7541","1","30","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","12/1/2023 12:00:00 AM","22-23","","100","635.2459","1","31","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","1/1/2024 12:00:00 AM","23-24","","100","528.0220","1","31","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","2/1/2024 12:00:00 AM","23-24","","100","493.9560","1","29","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","3/1/2024 12:00:00 AM","23-24","","100","528.0220","1","31","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","4/1/2024 12:00:00 AM","23-24","","100","543.9560","1","30","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","5/1/2024 12:00:00 AM","23-24","","100","562.0879","1","31","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","6/1/2024 12:00:00 AM","23-24","","100","543.9560","1","30","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","7/1/2024 12:00:00 AM","23-24","","100","505.4348","1","31","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","8/1/2024 12:00:00 AM","23-24","","100","505.4348","1","31","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","9/1/2024 12:00:00 AM","23-24","","100","489.1304","1","30","114","","25","","","",""
"25","145786","17069958","17083277","-17896443","102","1","10/1/2024 12:00:00 AM","23-24","","92","556.5337","3","31","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","1/1/2022 12:00:00 AM","21-22","","100","1885.8333","1","31","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","2/1/2022 12:00:00 AM","21-22","","100","1703.3333","1","28","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","3/1/2022 12:00:00 AM","21-22","","100","1885.8333","1","31","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","4/1/2022 12:00:00 AM","21-22","","100","1660.5495","1","30","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","5/1/2022 12:00:00 AM","21-22","","100","1715.9011","1","31","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","6/1/2022 12:00:00 AM","21-22","","100","1660.5495","1","30","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","7/1/2022 12:00:00 AM","21-22","","100","1660.3533","1","31","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","8/1/2022 12:00:00 AM","21-22","","100","1660.3533","1","31","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","9/1/2022 12:00:00 AM","21-22","","100","1606.7935","1","30","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","10/1/2022 12:00:00 AM","21-22","","100","1918.6304","1","31","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","11/1/2022 12:00:00 AM","21-22","","100","1856.7391","1","30","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","12/1/2022 12:00:00 AM","21-22","","100","1918.6304","1","31","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","1/1/2023 12:00:00 AM","22-23","","100","1848.1167","1","31","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","2/1/2023 12:00:00 AM","22-23","","100","1669.2667","1","28","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","3/1/2023 12:00:00 AM","22-23","","100","1848.1167","1","31","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","4/1/2023 12:00:00 AM","22-23","","100","1516.1538","1","30","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","5/1/2023 12:00:00 AM","22-23","","100","1566.6923","1","31","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","6/1/2023 12:00:00 AM","22-23","","100","1516.1538","1","30","114","","25","","","",""
